machine_id,drink,timestamp,duration_s,temp_c
4,espresso,2026-06-03 12:53:37,26.5,93.3
4,lungo,2026-06-03 12:57:02,34.9,90.3
4,lungo,2026-06-03 13:09:17,36.5,91.9
4,espresso,2026-06-03 13:25:52,31.5,91.8
4,latte,2026-06-03 13:39:04,48.7,89.3
4,cappuccino,2026-06-03 13:44:01,45.5,87.4
4,espresso,2026-06-03 13:54:57,28.5,91.4
4,hot_water,2026-06-03 14:01:58,14.5,95.5
4,hot_water,2026-06-03 14:16:19,8.9,97.6
4,espresso,2026-06-03 14:21:57,28.6,91.4
4,lungo,2026-06-04 08:02:57,45.4,91.9
4,latte,2026-06-04 08:06:09,53.1,88.9
4,americano,2026-06-04 08:17:10,30.2,89.4
4,espresso,2026-06-04 08:18:08,25.1,91.2
4,espresso,2026-06-04 08:20:27,24.7,90.7
4,latte,2026-06-04 08:43:13,47.4,86.6
4,espresso,2026-06-04 08:45:18,29.1,91.5
4,espresso,2026-06-04 09:20:59,24.4,90.4
4,espresso,2026-06-04 09:23:55,28.2,91.9
4,espresso,2026-06-04 09:33:35,26.5,92.1
4,espresso,2026-06-04 09:39:44,25.8,90.6
4,lungo,2026-06-04 09:41:39,35.2,89.4
4,americano,2026-06-04 10:18:52,40.2,88.9
4,lungo,2026-06-04 10:26:39,40.2,90.3
4,espresso,2026-06-04 10:44:33,30.5,93.8
4,lungo,2026-06-04 11:56:24,34.3,89.5
4,lungo,2026-06-04 12:26:34,42.8,91.7
4,lungo,2026-06-04 13:00:28,38.1,89.7
4,cappuccino,2026-06-04 13:12:48,43.3,88.6
4,americano,2026-06-04 13:20:29,37.5,91.6
4,latte,2026-06-04 13:51:53,57.6,89.3
4,americano,2026-06-04 13:56:06,38.7,89.0
4,espresso,2026-06-04 14:01:33,24.6,91.9
4,espresso,2026-06-04 14:59:26,25.6,91.2
4,espresso,2026-06-04 15:22:26,30.5,93.7
4,espresso,2026-06-04 15:25:03,28.2,93.7
4,espresso,2026-06-04 17:09:09,28.3,91.3
4,espresso,2026-06-05 07:50:42,29.2,92.3
4,latte,2026-06-05 08:03:33,58.8,88.3
4,lungo,2026-06-05 08:06:24,39.2,90.0
4,espresso,2026-06-05 08:42:08,25.8,93.4
4,espresso,2026-06-05 09:02:20,26.6,92.1
4,espresso,2026-06-05 09:07:49,29.4,93.7
4,latte,2026-06-05 09:12:11,46.7,87.2
4,espresso,2026-06-05 09:12:25,29.0,91.6
4,lungo,2026-06-05 09:49:14,43.6,89.7
4,espresso,2026-06-05 10:27:58,27.6,90.7
4,espresso,2026-06-05 10:38:18,27.4,90.2
4,espresso,2026-06-05 12:07:02,27.6,90.2
4,espresso,2026-06-05 12:41:06,29.6,91.6
4,lungo,2026-06-05 12:41:12,35.2,93.0
4,lungo,2026-06-05 12:52:39,44.1,89.4
4,latte,2026-06-05 13:21:20,50.8,85.0
4,latte,2026-06-05 13:22:33,47.1,85.6
4,espresso,2026-06-05 13:44:16,31.3,90.1
4,espresso,2026-06-05 13:54:12,26.2,90.5
4,cappuccino,2026-06-05 13:54:43,51.8,90.2
4,espresso,2026-06-05 14:16:52,28.6,91.7
4,cappuccino,2026-06-05 15:09:25,45.7,86.3
4,espresso,2026-06-05 15:29:50,28.3,90.8
4,cappuccino,2026-06-05 15:44:49,46.4,89.5
4,lungo,2026-06-05 17:52:15,39.0,91.4
4,espresso,2026-06-08 08:22:26,30.8,92.6
4,espresso,2026-06-08 09:19:49,25.1,94.0
4,hot_water,2026-06-08 09:26:58,8.8,97.9
4,espresso,2026-06-08 09:46:01,24.4,92.1
4,latte,2026-06-08 09:52:49,45.2,88.3
4,espresso,2026-06-08 09:56:03,29.3,93.1
4,espresso,2026-06-08 10:09:14,31.8,93.8
4,espresso,2026-06-08 10:33:21,29.9,93.7
4,espresso,2026-06-08 10:35:16,25.7,92.0
4,lungo,2026-06-08 10:42:07,41.3,89.0
4,espresso,2026-06-08 10:47:35,31.2,91.3
4,espresso,2026-06-08 12:44:45,29.2,91.7
4,espresso,2026-06-08 13:13:35,30.0,93.3
4,latte,2026-06-08 14:02:05,49.4,88.4
4,espresso,2026-06-08 14:20:30,25.3,92.6
4,espresso,2026-06-08 14:57:32,30.9,92.8
4,espresso,2026-06-08 15:52:46,26.4,91.4
4,espresso,2026-06-08 16:16:23,29.2,93.0
4,espresso,2026-06-08 16:59:48,29.1,92.9
4,espresso,2026-06-08 17:46:28,25.2,91.4
4,espresso,2026-06-09 07:06:35,27.2,90.7
4,espresso,2026-06-09 07:58:04,27.8,90.7
4,espresso,2026-06-09 08:05:17,29.2,93.5
4,americano,2026-06-09 08:14:17,33.5,91.3
4,hot_water,2026-06-09 08:32:13,12.5,94.5
4,americano,2026-06-09 08:56:02,38.0,88.8
4,cappuccino,2026-06-09 09:05:18,42.2,90.6
4,espresso,2026-06-09 09:40:37,24.9,93.4
4,espresso,2026-06-09 09:54:16,30.7,92.3
4,espresso,2026-06-09 11:51:09,24.6,90.6
4,espresso,2026-06-09 12:43:20,29.0,93.2
4,espresso,2026-06-09 13:00:47,26.2,93.1
4,lungo,2026-06-09 13:33:04,37.5,90.0
4,espresso,2026-06-09 13:41:41,24.7,94.0
4,espresso,2026-06-09 14:20:53,24.2,93.7
4,latte,2026-06-09 14:26:26,60.5,89.0
4,espresso,2026-06-09 14:31:54,24.6,91.4
4,espresso,2026-06-09 15:33:28,31.4,91.0
4,cappuccino,2026-06-09 15:47:01,50.2,88.5
4,espresso,2026-06-09 16:12:11,25.7,92.9
4,latte,2026-06-09 16:15:43,58.1,85.2
4,cappuccino,2026-06-09 17:23:31,42.0,86.9
4,cappuccino,2026-06-10 07:26:26,53.6,89.1
4,latte,2026-06-10 07:27:04,61.7,86.5
4,cappuccino,2026-06-10 07:31:42,50.6,90.7
4,cappuccino,2026-06-10 08:14:11,54.1,86.4
4,latte,2026-06-10 08:22:01,55.9,85.5
4,espresso,2026-06-10 08:24:12,26.9,91.3
4,espresso,2026-06-10 08:32:27,26.9,91.3
4,cappuccino,2026-06-10 08:52:22,47.5,86.9
4,latte,2026-06-10 09:22:29,54.5,89.2
4,latte,2026-06-10 09:30:08,49.2,86.2
4,latte,2026-06-10 09:41:04,57.4,88.0
4,latte,2026-06-10 09:43:14,57.9,88.8
4,espresso,2026-06-10 10:48:57,26.5,93.8
4,cappuccino,2026-06-10 10:49:13,55.9,90.4
4,cappuccino,2026-06-10 11:57:53,41.1,86.9
4,americano,2026-06-10 13:05:12,38.5,92.7
4,espresso,2026-06-10 13:35:35,24.1,93.3
4,espresso,2026-06-10 14:07:05,29.9,90.5
4,americano,2026-06-10 14:09:51,34.1,92.7
4,espresso,2026-06-10 14:44:33,24.9,91.7
4,espresso,2026-06-10 15:29:58,30.1,93.9
4,latte,2026-06-10 16:39:40,58.4,88.8
4,espresso,2026-06-11 07:12:02,28.9,92.1
4,espresso,2026-06-11 07:23:42,26.6,90.1
4,latte,2026-06-11 08:17:13,57.1,85.8
4,americano,2026-06-11 08:23:22,33.8,89.2
4,cappuccino,2026-06-11 08:48:23,41.3,86.5
4,lungo,2026-06-11 09:07:18,36.9,90.2
4,espresso,2026-06-11 09:30:21,29.5,92.9
4,americano,2026-06-11 10:26:01,31.9,88.7
4,latte,2026-06-11 10:54:17,50.1,86.7
4,espresso,2026-06-11 10:55:39,27.4,91.2
4,latte,2026-06-11 11:40:30,47.9,89.8
4,latte,2026-06-11 12:25:17,54.9,89.2
4,espresso,2026-06-11 12:58:28,27.0,93.4
4,lungo,2026-06-11 13:01:10,35.6,91.7
4,espresso,2026-06-11 13:23:57,26.4,93.0
4,lungo,2026-06-11 13:29:50,41.1,89.8
4,espresso,2026-06-11 13:41:18,28.8,93.4
4,cappuccino,2026-06-11 14:35:28,54.3,88.5
4,lungo,2026-06-11 15:33:14,40.5,90.3
4,espresso,2026-06-11 15:46:16,30.2,91.3
4,hot_water,2026-06-11 16:37:49,11.0,94.0
4,espresso,2026-06-12 08:07:26,30.2,92.8
4,cappuccino,2026-06-12 08:14:04,53.1,88.1
4,lungo,2026-06-12 08:56:41,34.2,90.5
4,latte,2026-06-12 09:04:43,48.2,87.2
4,cappuccino,2026-06-12 09:30:02,40.3,87.7
4,espresso,2026-06-12 09:52:31,28.4,91.6
4,espresso,2026-06-12 10:10:12,30.9,91.1
4,espresso,2026-06-12 10:34:00,30.4,90.1
4,americano,2026-06-12 11:09:11,33.7,91.8
4,americano,2026-06-12 11:39:54,32.8,91.7
4,cappuccino,2026-06-12 13:04:32,47.0,90.9
4,espresso,2026-06-12 13:05:51,24.1,94.0
4,espresso,2026-06-12 13:08:06,26.3,92.4
4,americano,2026-06-12 13:18:18,41.8,88.1
4,cappuccino,2026-06-12 13:34:02,42.6,88.7
4,espresso,2026-06-12 13:36:34,29.3,91.7
4,latte,2026-06-12 14:28:34,55.1,89.9
4,cappuccino,2026-06-12 14:39:14,46.4,91.0
4,lungo,2026-06-12 15:25:50,43.9,92.1
4,americano,2026-06-12 16:45:07,37.5,91.8
4,cappuccino,2026-06-15 07:07:39,50.7,87.6
4,cappuccino,2026-06-15 07:30:18,51.5,90.7
4,cappuccino,2026-06-15 07:40:51,43.2,86.9
4,espresso,2026-06-15 08:46:44,29.8,92.1
4,latte,2026-06-15 08:58:03,54.3,89.5
4,hot_water,2026-06-15 09:00:43,12.6,96.5
4,espresso,2026-06-15 09:09:04,28.8,93.5
4,cappuccino,2026-06-15 09:27:51,49.0,90.5
4,espresso,2026-06-15 09:43:56,29.6,92.1
4,latte,2026-06-15 09:48:37,59.1,87.0
4,cappuccino,2026-06-15 09:48:41,52.3,88.4
4,espresso,2026-06-15 09:54:57,31.5,90.6
4,latte,2026-06-15 11:07:32,56.0,86.3
4,lungo,2026-06-15 11:11:57,44.3,91.2
4,espresso,2026-06-15 12:13:14,26.3,91.6
4,cappuccino,2026-06-15 15:09:42,55.9,88.5
4,cappuccino,2026-06-15 15:41:36,44.6,88.0
4,americano,2026-06-15 17:28:43,36.0,88.7
4,lungo,2026-06-16 07:09:51,36.1,90.1
4,latte,2026-06-16 07:16:07,51.5,89.4
4,americano,2026-06-16 07:47:09,34.7,92.9
4,lungo,2026-06-16 08:43:07,45.0,91.4
4,latte,2026-06-16 08:51:20,59.1,88.7
4,espresso,2026-06-16 08:51:33,24.0,91.9
4,espresso,2026-06-16 08:58:17,25.3,90.2
4,espresso,2026-06-16 08:58:20,26.1,91.3
4,cappuccino,2026-06-16 09:28:39,55.5,87.0
4,latte,2026-06-16 09:45:05,61.9,86.1
4,espresso,2026-06-16 10:34:17,25.7,93.5
4,espresso,2026-06-16 10:54:47,28.4,92.0
4,cappuccino,2026-06-16 11:51:10,50.8,88.8
4,espresso,2026-06-16 12:44:15,31.1,92.6
4,espresso,2026-06-16 13:10:12,26.3,90.0
4,espresso,2026-06-16 13:33:55,29.0,91.3
4,espresso,2026-06-16 13:34:05,30.6,90.3
4,espresso,2026-06-16 14:15:06,30.5,90.7
4,americano,2026-06-16 14:38:34,36.0,88.2
4,espresso,2026-06-16 15:40:42,25.9,91.6
4,lungo,2026-06-16 16:17:34,37.7,91.1
4,lungo,2026-06-17 07:14:22,41.2,91.9
4,espresso,2026-06-17 07:55:52,27.8,91.7
4,cappuccino,2026-06-17 08:08:13,47.7,90.3
4,espresso,2026-06-17 08:35:40,25.7,90.2
4,cappuccino,2026-06-17 09:27:39,49.5,89.4
4,hot_water,2026-06-17 10:07:53,11.7,94.5
4,espresso,2026-06-17 10:17:23,29.5,92.1
4,lungo,2026-06-17 10:24:17,36.6,92.2
4,lungo,2026-06-17 11:02:47,35.8,89.9
4,espresso,2026-06-17 11:05:22,28.2,91.5
4,latte,2026-06-17 11:36:11,61.5,87.8
4,cappuccino,2026-06-17 11:36:17,53.4,88.9
4,espresso,2026-06-17 11:57:29,25.8,90.5
4,espresso,2026-06-17 12:50:59,29.3,91.6
4,americano,2026-06-17 13:04:34,41.3,92.3
4,espresso,2026-06-17 13:05:37,31.7,93.3
4,lungo,2026-06-17 13:30:52,36.4,91.0
4,lungo,2026-06-17 14:23:14,39.9,91.8
4,cappuccino,2026-06-17 14:45:41,47.8,90.4
4,cappuccino,2026-06-17 16:41:03,48.4,87.0
4,latte,2026-06-17 16:53:25,61.0,89.1
4,latte,2026-06-18 07:57:40,56.5,88.9
4,espresso,2026-06-18 09:20:39,25.3,93.8
4,espresso,2026-06-18 09:31:08,24.2,93.1
4,espresso,2026-06-18 10:13:05,28.2,92.2
4,lungo,2026-06-18 10:19:56,34.5,91.1
4,cappuccino,2026-06-18 10:32:24,43.4,87.7
4,espresso,2026-06-18 11:12:39,26.2,90.4
4,espresso,2026-06-18 12:52:28,29.2,91.7
4,cappuccino,2026-06-18 12:52:55,47.8,88.3
4,americano,2026-06-18 13:33:02,32.9,90.3
4,lungo,2026-06-18 13:45:25,40.2,91.8
4,cappuccino,2026-06-18 13:59:35,41.8,86.8
4,espresso,2026-06-18 14:11:52,31.8,90.6
4,lungo,2026-06-18 14:52:09,34.3,91.8
4,latte,2026-06-18 16:13:58,51.1,85.6
4,lungo,2026-06-18 16:58:00,42.0,90.8
4,espresso,2026-06-19 07:43:24,27.7,90.1
4,americano,2026-06-19 07:53:24,37.0,88.9
4,latte,2026-06-19 08:20:38,58.1,85.1
4,espresso,2026-06-19 08:34:24,27.1,90.7
4,americano,2026-06-19 08:44:41,30.7,89.9
4,latte,2026-06-19 08:46:37,47.6,87.2
4,latte,2026-06-19 09:09:07,55.5,85.5
4,lungo,2026-06-19 09:11:32,42.1,91.5
4,espresso,2026-06-19 10:54:13,28.7,90.0
4,espresso,2026-06-19 11:00:33,24.4,90.9
4,latte,2026-06-19 11:07:09,46.5,88.3
4,cappuccino,2026-06-19 11:08:42,50.9,90.4
4,cappuccino,2026-06-19 12:08:53,51.0,89.7
4,espresso,2026-06-19 13:15:41,24.6,91.6
4,espresso,2026-06-19 14:08:45,31.3,91.6
4,espresso,2026-06-19 15:43:53,25.9,90.8
4,espresso,2026-06-19 16:23:04,27.4,91.5
4,cappuccino,2026-06-19 16:36:08,55.5,89.1
4,latte,2026-06-19 17:07:12,53.5,89.7
4,latte,2026-06-22 08:09:19,58.2,89.8
4,lungo,2026-06-22 08:13:49,38.7,90.3
4,latte,2026-06-22 08:54:19,57.0,88.1
4,americano,2026-06-22 09:11:15,30.2,89.0
4,latte,2026-06-22 09:13:18,51.4,89.5
4,americano,2026-06-22 09:38:28,32.7,92.9
4,espresso,2026-06-22 10:15:54,25.7,91.7
4,espresso,2026-06-22 10:33:36,30.4,93.6
4,espresso,2026-06-22 10:43:45,29.8,92.8
4,espresso,2026-06-22 12:13:05,30.6,93.0
4,lungo,2026-06-22 12:13:33,44.1,92.5
4,espresso,2026-06-22 12:25:01,30.4,90.7
4,cappuccino,2026-06-22 13:47:00,40.5,89.8
4,espresso,2026-06-22 14:51:40,26.7,92.8
4,americano,2026-06-22 15:51:52,30.5,90.6
4,espresso,2026-06-22 17:03:30,31.4,90.3
4,hot_water,2026-06-23 08:04:10,15.5,95.1
4,espresso,2026-06-23 08:07:37,29.8,91.9
4,latte,2026-06-23 08:17:57,59.8,85.5
4,cappuccino,2026-06-23 09:01:11,54.1,87.4
4,espresso,2026-06-23 09:54:09,27.2,91.3
4,cappuccino,2026-06-23 10:33:50,47.0,88.3
4,cappuccino,2026-06-23 10:35:39,47.1,90.6
4,latte,2026-06-23 10:45:44,49.8,85.4
4,cappuccino,2026-06-23 11:11:07,41.1,87.7
4,espresso,2026-06-23 11:24:50,25.8,92.8
4,hot_water,2026-06-23 12:58:13,11.7,97.2
4,cappuccino,2026-06-23 13:04:42,53.7,86.9
4,espresso,2026-06-23 13:07:26,29.8,90.3
4,espresso,2026-06-23 13:22:09,25.6,91.8
4,cappuccino,2026-06-23 14:13:24,47.4,86.5
4,lungo,2026-06-23 15:55:07,39.0,89.8
4,latte,2026-06-23 16:16:31,59.4,86.1
4,latte,2026-06-23 17:40:44,45.1,86.0
4,hot_water,2026-06-24 07:37:08,14.2,94.4
4,latte,2026-06-24 08:12:28,59.3,87.4
4,lungo,2026-06-24 08:15:10,41.3,92.9
4,lungo,2026-06-24 08:38:41,37.1,92.1
4,lungo,2026-06-24 08:45:28,45.6,92.1
4,americano,2026-06-24 08:58:02,41.9,90.1
4,latte,2026-06-24 09:06:20,49.9,86.3
4,lungo,2026-06-24 09:28:23,37.4,91.9
4,latte,2026-06-24 09:36:26,51.2,89.6
4,americano,2026-06-24 09:50:18,39.5,88.7
4,lungo,2026-06-24 10:06:24,39.3,90.9
4,espresso,2026-06-24 10:13:22,24.7,91.7
4,hot_water,2026-06-24 10:40:31,14.2,97.9
4,espresso,2026-06-24 10:49:59,25.7,93.5
4,cappuccino,2026-06-24 10:58:30,50.8,89.1
4,espresso,2026-06-24 11:25:11,24.3,92.6
4,espresso,2026-06-24 11:29:07,26.9,92.1
4,cappuccino,2026-06-24 13:49:09,44.9,86.8
4,espresso,2026-06-24 14:31:30,27.6,91.0
4,cappuccino,2026-06-24 14:51:12,41.0,89.2
4,cappuccino,2026-06-24 15:11:14,46.8,86.3
4,latte,2026-06-24 15:23:02,51.8,88.4
4,espresso,2026-06-24 16:39:56,26.7,90.9
4,cappuccino,2026-06-25 07:48:49,43.9,89.6
4,espresso,2026-06-25 08:49:36,25.4,92.5
4,latte,2026-06-25 08:53:53,49.3,85.5
4,lungo,2026-06-25 09:09:10,44.4,89.5
4,cappuccino,2026-06-25 09:13:09,43.7,89.6
4,americano,2026-06-25 09:14:45,30.9,89.0
4,hot_water,2026-06-25 09:24:01,15.7,97.1
4,espresso,2026-06-25 09:37:17,31.2,92.4
4,cappuccino,2026-06-25 09:58:09,52.9,88.2
4,hot_water,2026-06-25 10:01:01,10.4,97.2
4,latte,2026-06-25 10:01:09,49.9,86.3
4,espresso,2026-06-25 10:30:29,25.8,91.9
4,cappuccino,2026-06-25 11:08:58,40.2,90.4
4,latte,2026-06-25 12:02:22,49.4,87.9
4,lungo,2026-06-25 12:14:54,43.9,90.7
4,espresso,2026-06-25 12:19:37,29.5,93.9
4,cappuccino,2026-06-25 12:36:15,53.1,89.4
4,americano,2026-06-25 12:58:06,36.7,90.6
4,americano,2026-06-25 13:03:33,31.7,92.9
4,espresso,2026-06-25 14:40:14,26.5,91.3
4,espresso,2026-06-25 16:52:54,28.4,92.0
4,americano,2026-06-26 07:38:51,37.9,88.9
4,lungo,2026-06-26 08:08:26,43.2,92.9
4,espresso,2026-06-26 08:18:14,30.2,91.6
4,lungo,2026-06-26 08:34:02,45.5,92.2
4,latte,2026-06-26 08:44:38,56.2,85.5
4,cappuccino,2026-06-26 09:06:49,52.9,88.7
4,espresso,2026-06-26 09:25:36,30.8,90.3
4,lungo,2026-06-26 09:30:55,39.0,90.7
4,latte,2026-06-26 10:21:25,50.6,87.3
4,cappuccino,2026-06-26 10:24:09,49.3,86.3
4,espresso,2026-06-26 10:48:19,28.1,90.4
4,espresso,2026-06-26 11:55:05,24.5,91.7
4,cappuccino,2026-06-26 13:07:52,45.8,88.6
4,latte,2026-06-26 13:42:00,57.2,86.4
4,lungo,2026-06-26 13:44:17,39.2,90.8
4,cappuccino,2026-06-26 13:50:07,49.3,88.8
4,espresso,2026-06-26 14:11:34,28.3,93.6
4,espresso,2026-06-26 14:42:02,27.7,92.8
4,americano,2026-06-26 15:54:01,36.9,90.2
4,latte,2026-06-26 16:44:58,53.0,85.6
4,espresso,2026-06-29 07:53:13,30.0,91.7
4,espresso,2026-06-29 08:04:53,30.1,92.5
4,cappuccino,2026-06-29 08:17:19,49.2,89.5
4,cappuccino,2026-06-29 09:07:40,47.6,88.3
4,lungo,2026-06-29 09:08:17,39.0,89.8
4,latte,2026-06-29 09:23:52,48.9,89.7
4,latte,2026-06-29 09:26:26,49.2,86.5
4,latte,2026-06-29 09:30:50,55.1,86.9
4,espresso,2026-06-29 09:35:52,26.9,90.6
4,latte,2026-06-29 09:53:10,53.9,85.6
4,espresso,2026-06-29 10:51:49,27.7,93.0
4,espresso,2026-06-29 11:08:59,32.0,93.7
4,espresso,2026-06-29 11:30:09,29.9,91.4
4,latte,2026-06-29 12:28:51,52.4,85.8
4,espresso,2026-06-29 12:30:44,25.8,91.4
4,lungo,2026-06-29 12:36:02,38.3,90.2
4,cappuccino,2026-06-29 13:27:42,53.5,86.2
4,cappuccino,2026-06-29 13:34:59,54.3,87.1
4,latte,2026-06-29 14:13:25,54.0,86.1
4,espresso,2026-06-29 14:41:00,31.7,91.5
4,espresso,2026-06-29 14:46:07,28.1,91.8
4,hot_water,2026-06-29 14:49:42,9.6,97.9
4,lungo,2026-06-29 15:02:12,38.9,90.6
4,hot_water,2026-06-29 15:23:56,9.8,95.5
4,espresso,2026-06-29 16:08:09,30.5,90.5
4,lungo,2026-06-30 08:06:49,44.3,89.2
4,latte,2026-06-30 08:18:45,46.2,86.8
4,cappuccino,2026-06-30 08:30:42,52.7,88.4
4,cappuccino,2026-06-30 08:32:12,52.6,88.9
4,espresso,2026-06-30 08:40:47,28.3,91.4
4,espresso,2026-06-30 08:44:53,24.2,90.1
4,lungo,2026-06-30 08:48:29,35.8,92.6
4,lungo,2026-06-30 08:51:16,41.9,90.0
4,cappuccino,2026-06-30 08:57:13,52.2,88.8
4,americano,2026-06-30 09:41:46,31.4,89.2
4,lungo,2026-06-30 09:53:01,36.4,91.2
4,espresso,2026-06-30 10:27:01,24.6,90.9
4,espresso,2026-06-30 10:43:05,29.6,93.1
4,espresso,2026-06-30 10:54:40,24.4,90.9
4,espresso,2026-06-30 12:50:51,27.7,90.9
4,latte,2026-06-30 13:20:26,52.9,88.4
4,espresso,2026-06-30 13:23:52,25.7,92.8
4,lungo,2026-06-30 13:45:23,36.4,92.4
4,espresso,2026-06-30 13:48:00,29.8,92.2
4,espresso,2026-06-30 14:01:10,31.5,91.9
4,americano,2026-06-30 15:07:08,36.4,92.2
4,cappuccino,2026-06-30 15:46:10,43.2,87.3
4,cappuccino,2026-06-30 16:29:01,48.3,88.2
4,latte,2026-06-30 17:45:43,56.9,89.0
