machine_id,drink,timestamp,duration_s,temp_c
2,cappuccino,2026-05-05 09:18:13,40.9,91.0
2,lungo,2026-05-05 09:33:56,36.5,89.3
2,espresso,2026-05-05 09:34:15,29.8,93.8
2,latte,2026-05-05 10:16:02,52.6,86.1
2,latte,2026-05-05 10:36:19,59.4,85.8
2,cappuccino,2026-05-05 11:14:40,40.5,87.3
2,espresso,2026-05-05 11:47:52,31.6,91.2
2,latte,2026-05-05 12:25:14,46.6,85.4
2,cappuccino,2026-05-05 13:57:31,42.4,90.8
2,americano,2026-05-05 16:00:54,39.8,88.3
2,espresso,2026-05-05 16:43:46,30.6,92.2
2,cappuccino,2026-05-06 07:02:26,52.2,89.6
2,espresso,2026-05-06 07:27:25,31.4,91.9
2,espresso,2026-05-06 08:45:56,28.6,90.6
2,cappuccino,2026-05-06 09:17:00,42.9,89.1
2,cappuccino,2026-05-06 09:41:39,48.8,88.8
2,americano,2026-05-06 09:53:02,35.7,90.5
2,espresso,2026-05-06 10:11:33,26.1,91.1
2,lungo,2026-05-06 10:18:20,38.5,92.6
2,latte,2026-05-06 10:29:17,60.8,87.2
2,espresso,2026-05-06 13:01:37,25.3,92.3
2,latte,2026-05-06 13:11:52,60.1,86.8
2,americano,2026-05-06 13:22:50,35.8,88.0
2,espresso,2026-05-06 13:47:00,25.8,91.6
2,espresso,2026-05-06 14:01:01,31.0,92.7
2,latte,2026-05-06 14:53:29,61.5,86.5
2,lungo,2026-05-06 16:16:33,42.0,89.3
2,lungo,2026-05-07 08:05:28,45.9,90.9
2,hot_water,2026-05-07 08:08:28,15.2,96.4
2,cappuccino,2026-05-07 08:08:41,44.0,90.9
2,cappuccino,2026-05-07 08:12:15,53.5,89.0
2,cappuccino,2026-05-07 08:12:21,40.7,86.7
2,americano,2026-05-07 08:25:37,34.4,91.1
2,latte,2026-05-07 09:53:04,45.8,87.1
2,lungo,2026-05-07 10:19:12,44.5,90.8
2,cappuccino,2026-05-07 10:28:59,45.6,88.5
2,cappuccino,2026-05-07 10:55:47,44.6,86.6
2,espresso,2026-05-07 11:49:45,30.9,92.7
2,cappuccino,2026-05-07 13:05:03,42.7,88.4
2,latte,2026-05-07 13:10:12,55.1,88.6
2,lungo,2026-05-07 13:36:43,36.9,92.3
2,cappuccino,2026-05-07 13:52:10,51.4,86.1
2,latte,2026-05-07 14:29:23,55.1,87.2
2,espresso,2026-05-07 15:14:42,28.1,93.6
2,espresso,2026-05-08 07:03:23,29.0,92.6
2,americano,2026-05-08 07:42:51,35.7,91.1
2,cappuccino,2026-05-08 08:12:19,41.9,89.0
2,espresso,2026-05-08 08:19:53,28.7,90.7
2,espresso,2026-05-08 08:38:04,30.1,91.8
2,latte,2026-05-08 08:38:59,58.5,85.2
2,espresso,2026-05-08 08:50:57,26.8,92.9
2,espresso,2026-05-08 09:07:08,27.7,93.6
2,espresso,2026-05-08 09:25:13,26.9,92.1
2,cappuccino,2026-05-08 09:28:15,42.4,86.6
2,cappuccino,2026-05-08 09:58:24,46.3,88.7
2,cappuccino,2026-05-08 10:44:59,50.2,90.7
2,espresso,2026-05-08 10:45:22,30.1,92.6
2,americano,2026-05-08 10:55:12,41.1,91.8
2,latte,2026-05-08 10:57:40,58.4,88.4
2,espresso,2026-05-08 11:11:14,27.0,91.4
2,espresso,2026-05-08 12:36:12,25.2,91.9
2,latte,2026-05-08 13:04:11,56.9,87.2
2,hot_water,2026-05-08 13:20:42,8.9,95.1
2,hot_water,2026-05-08 14:48:38,10.9,95.0
2,espresso,2026-05-08 16:59:16,29.0,92.9
2,latte,2026-05-09 07:25:56,54.7,88.3
2,espresso,2026-05-10 14:10:38,26.6,90.8
2,hot_water,2026-05-11 07:30:35,12.4,94.7
2,latte,2026-05-11 07:43:00,55.3,87.6
2,espresso,2026-05-11 07:47:59,25.9,92.3
2,hot_water,2026-05-11 07:54:34,13.1,94.3
2,latte,2026-05-11 08:00:58,55.6,87.4
2,cappuccino,2026-05-11 08:11:09,49.6,89.7
2,cappuccino,2026-05-11 08:24:29,55.8,86.7
2,americano,2026-05-11 08:37:55,34.5,92.4
2,hot_water,2026-05-11 08:42:45,12.3,96.7
2,cappuccino,2026-05-11 09:20:37,44.7,88.9
2,espresso,2026-05-11 09:55:01,30.6,93.9
2,lungo,2026-05-11 10:12:35,36.3,91.7
2,lungo,2026-05-11 11:03:07,35.7,92.9
2,lungo,2026-05-11 11:11:58,44.2,90.5
2,espresso,2026-05-11 12:36:06,26.4,91.7
2,latte,2026-05-11 12:52:18,49.6,86.9
2,espresso,2026-05-11 14:38:31,25.1,91.2
2,cappuccino,2026-05-11 14:46:07,46.5,86.9
2,latte,2026-05-11 16:44:48,61.8,85.9
2,espresso,2026-05-12 07:02:37,28.9,92.2
2,cappuccino,2026-05-12 07:09:41,47.3,86.8
2,latte,2026-05-12 07:22:27,56.9,86.1
2,hot_water,2026-05-12 08:06:37,9.9,95.4
2,lungo,2026-05-12 08:19:34,43.2,89.2
2,cappuccino,2026-05-12 08:35:57,52.4,86.3
2,latte,2026-05-12 08:57:32,60.2,86.4
2,cappuccino,2026-05-12 09:07:42,54.6,88.2
2,lungo,2026-05-12 09:51:57,40.5,90.1
2,espresso,2026-05-12 10:02:01,25.3,93.2
2,cappuccino,2026-05-12 10:05:31,52.7,90.7
2,cappuccino,2026-05-12 10:47:16,54.8,89.8
2,lungo,2026-05-12 11:32:42,37.4,92.3
2,americano,2026-05-12 11:58:00,36.8,90.8
2,cappuccino,2026-05-12 14:42:32,42.8,90.4
2,cappuccino,2026-05-12 15:46:35,47.3,89.0
2,hot_water,2026-05-13 07:03:51,14.6,95.2
2,espresso,2026-05-13 08:10:01,29.3,91.2
2,espresso,2026-05-13 08:24:26,28.1,93.6
2,latte,2026-05-13 08:45:36,48.0,85.7
2,americano,2026-05-13 09:18:14,41.1,90.0
2,latte,2026-05-13 09:37:45,60.9,89.3
2,lungo,2026-05-13 09:39:17,39.6,92.6
2,espresso,2026-05-13 09:40:07,24.8,93.2
2,hot_water,2026-05-13 10:16:16,13.8,97.9
2,lungo,2026-05-13 10:18:40,36.4,92.7
2,americano,2026-05-13 10:59:26,34.0,90.0
2,cappuccino,2026-05-13 11:06:02,46.1,88.9
2,cappuccino,2026-05-13 12:06:59,55.2,90.5
2,cappuccino,2026-05-13 12:25:58,54.4,87.1
2,espresso,2026-05-13 12:49:02,31.6,91.1
2,latte,2026-05-13 13:36:29,51.6,85.5
2,hot_water,2026-05-13 14:01:22,13.5,95.5
2,lungo,2026-05-13 15:00:44,40.1,91.8
2,espresso,2026-05-13 15:28:47,28.9,90.2
2,americano,2026-05-13 15:37:56,35.0,92.2
2,espresso,2026-05-13 15:45:08,24.8,93.3
2,americano,2026-05-13 16:49:00,32.7,88.3
2,cappuccino,2026-05-14 07:03:54,55.4,88.2
2,espresso,2026-05-14 07:58:29,25.0,91.5
2,cappuccino,2026-05-14 08:14:20,50.3,87.1
2,latte,2026-05-14 08:16:45,61.7,86.5
2,espresso,2026-05-14 09:08:51,25.1,91.1
2,hot_water,2026-05-14 09:35:17,13.9,95.2
2,lungo,2026-05-14 09:39:07,40.5,89.6
2,espresso,2026-05-14 10:11:49,30.6,90.3
2,cappuccino,2026-05-14 10:52:12,53.6,86.4
2,hot_water,2026-05-14 10:56:32,10.3,95.7
2,latte,2026-05-14 11:13:57,61.6,87.3
2,cappuccino,2026-05-14 12:17:36,45.9,87.3
2,latte,2026-05-14 13:14:28,45.7,88.8
2,espresso,2026-05-14 13:29:44,25.8,91.5
2,americano,2026-05-14 13:48:06,37.6,92.7
2,cappuccino,2026-05-14 14:03:15,40.5,88.6
2,cappuccino,2026-05-14 14:25:30,55.9,90.1
2,latte,2026-05-14 14:37:20,49.6,85.6
2,espresso,2026-05-14 15:10:55,24.8,93.5
2,espresso,2026-05-14 15:21:04,28.5,91.3
2,cappuccino,2026-05-14 15:28:24,52.0,87.4
2,espresso,2026-05-14 16:55:41,31.4,90.3
2,hot_water,2026-05-15 08:00:40,8.6,97.6
2,espresso,2026-05-15 08:00:52,25.5,92.0
2,latte,2026-05-15 08:20:12,61.5,87.2
2,hot_water,2026-05-15 08:26:59,13.8,97.3
2,lungo,2026-05-15 08:46:31,37.5,89.5
2,espresso,2026-05-15 09:08:39,28.8,91.6
2,espresso,2026-05-15 09:57:27,26.5,91.5
2,espresso,2026-05-15 10:00:34,26.1,92.0
2,espresso,2026-05-15 10:17:45,24.1,90.3
2,lungo,2026-05-15 10:27:56,43.2,92.8
2,cappuccino,2026-05-15 11:13:58,45.8,86.3
2,cappuccino,2026-05-15 11:55:15,45.5,89.8
2,espresso,2026-05-15 12:12:50,30.9,91.0
2,espresso,2026-05-15 12:43:06,29.7,94.0
2,espresso,2026-05-15 13:32:36,30.6,91.8
2,espresso,2026-05-15 13:39:18,29.8,92.2
2,americano,2026-05-15 14:32:00,31.0,90.5
2,espresso,2026-05-15 14:55:26,25.3,93.1
2,espresso,2026-05-15 15:13:15,24.4,90.8
2,lungo,2026-05-15 15:44:15,39.1,90.9
2,espresso,2026-05-15 15:45:30,29.0,92.9
2,espresso,2026-05-15 15:57:04,25.8,90.0
2,espresso,2026-05-16 12:27:16,28.5,93.4
2,cappuccino,2026-05-17 08:09:44,42.7,87.2
2,cappuccino,2026-05-17 16:47:30,53.1,88.8
2,espresso,2026-05-18 07:30:40,28.1,90.7
2,cappuccino,2026-05-18 08:26:27,53.2,87.1
2,hot_water,2026-05-18 08:41:07,14.5,96.7
2,espresso,2026-05-18 09:18:17,26.3,94.0
2,espresso,2026-05-18 09:23:51,30.3,93.5
2,cappuccino,2026-05-18 09:55:50,41.8,90.7
2,espresso,2026-05-18 09:57:51,29.9,92.8
2,hot_water,2026-05-18 12:41:16,12.9,97.3
2,cappuccino,2026-05-18 13:11:47,49.6,87.8
2,espresso,2026-05-18 13:46:39,29.3,90.5
2,espresso,2026-05-18 13:54:41,25.8,93.9
2,americano,2026-05-18 14:16:15,35.6,92.4
2,espresso,2026-05-18 15:17:39,25.3,91.2
2,latte,2026-05-19 07:28:05,56.7,85.5
2,espresso,2026-05-19 08:24:08,31.4,92.5
2,lungo,2026-05-19 08:30:55,40.9,90.1
2,americano,2026-05-19 08:59:58,33.1,88.5
2,espresso,2026-05-19 09:18:02,27.1,91.9
2,espresso,2026-05-19 09:49:13,30.6,93.6
2,americano,2026-05-19 10:11:33,40.3,89.7
2,latte,2026-05-19 10:16:11,59.2,86.5
2,lungo,2026-05-19 10:16:59,39.6,92.8
2,americano,2026-05-19 10:40:20,37.0,88.6
2,americano,2026-05-19 11:51:14,31.6,91.7
2,hot_water,2026-05-19 11:56:20,8.1,94.1
2,espresso,2026-05-19 13:07:17,26.0,93.5
2,espresso,2026-05-19 13:38:12,28.6,90.4
2,lungo,2026-05-19 14:12:25,40.2,92.3
2,lungo,2026-05-19 14:13:57,43.4,91.4
2,lungo,2026-05-19 14:26:26,35.1,91.4
2,espresso,2026-05-19 14:33:43,28.7,90.9
2,cappuccino,2026-05-19 14:47:02,40.2,87.9
2,latte,2026-05-19 14:54:36,55.3,86.0
2,hot_water,2026-05-19 16:48:07,14.2,96.0
2,lungo,2026-05-20 07:03:24,35.1,89.1
2,cappuccino,2026-05-20 07:42:43,49.9,86.7
2,espresso,2026-05-20 07:51:54,29.3,93.6
2,espresso,2026-05-20 08:25:46,28.0,92.3
2,cappuccino,2026-05-20 08:38:39,47.2,87.8
2,americano,2026-05-20 08:54:52,31.5,92.9
2,espresso,2026-05-20 10:38:57,27.0,92.1
2,cappuccino,2026-05-20 11:09:02,50.1,89.0
2,espresso,2026-05-20 11:36:22,27.2,91.0
2,espresso,2026-05-20 13:50:37,31.5,90.8
2,espresso,2026-05-20 14:39:08,24.3,94.0
2,espresso,2026-05-20 14:47:26,25.1,91.1
2,cappuccino,2026-05-20 14:49:43,42.1,89.2
2,espresso,2026-05-20 15:31:03,26.0,91.1
2,espresso,2026-05-20 16:28:27,24.2,93.0
2,espresso,2026-05-21 07:56:03,29.0,93.4
2,cappuccino,2026-05-21 08:19:25,50.9,90.3
2,latte,2026-05-21 08:26:53,53.4,89.5
2,espresso,2026-05-21 08:32:01,29.0,91.9
2,latte,2026-05-21 09:11:06,45.8,89.7
2,cappuccino,2026-05-21 09:19:39,41.5,90.1
2,espresso,2026-05-21 09:42:16,28.9,91.9
2,cappuccino,2026-05-21 10:02:37,53.2,87.2
2,americano,2026-05-21 11:09:01,35.3,91.7
2,lungo,2026-05-21 11:54:11,41.0,89.3
2,espresso,2026-05-21 12:56:02,24.8,93.9
2,espresso,2026-05-21 12:57:24,30.0,90.9
2,espresso,2026-05-21 13:15:39,25.6,90.8
2,cappuccino,2026-05-21 14:50:22,53.1,89.9
2,latte,2026-05-21 16:39:55,57.8,88.1
2,cappuccino,2026-05-22 07:09:10,55.0,88.3
2,latte,2026-05-22 08:21:24,54.1,86.0
2,cappuccino,2026-05-22 08:41:35,52.9,86.6
2,cappuccino,2026-05-22 09:10:39,49.9,88.4
2,latte,2026-05-22 09:12:52,60.9,89.8
2,cappuccino,2026-05-22 10:49:18,53.5,90.4
2,cappuccino,2026-05-22 11:02:35,44.8,86.8
2,lungo,2026-05-22 13:41:24,35.9,90.4
2,americano,2026-05-22 13:50:07,34.0,88.4
2,americano,2026-05-22 14:26:00,41.6,93.0
2,cappuccino,2026-05-22 14:52:42,43.2,87.3
2,cappuccino,2026-05-22 15:35:40,50.3,90.5
2,espresso,2026-05-22 16:30:13,27.0,93.8
2,espresso,2026-05-22 17:14:22,27.2,93.8
2,espresso,2026-05-22 17:55:08,25.1,91.8
2,espresso,2026-05-23 08:13:18,27.0,90.8
2,latte,2026-05-23 09:46:11,52.6,85.7
2,cappuccino,2026-05-25 08:32:15,45.2,86.8
2,espresso,2026-05-25 08:51:32,29.5,93.2
2,cappuccino,2026-05-25 09:08:38,44.4,88.5
2,espresso,2026-05-25 09:16:22,25.8,90.6
2,cappuccino,2026-05-25 09:51:50,40.4,87.8
2,cappuccino,2026-05-25 09:54:39,54.1,89.0
2,latte,2026-05-25 10:13:21,51.0,88.3
2,lungo,2026-05-25 11:30:24,34.3,92.6
2,espresso,2026-05-25 12:17:40,31.8,91.7
2,espresso,2026-05-25 12:22:26,29.6,90.7
2,americano,2026-05-25 12:48:42,37.4,91.8
2,cappuccino,2026-05-25 13:02:38,43.1,89.5
2,espresso,2026-05-25 13:47:51,25.8,93.3
2,americano,2026-05-25 13:50:07,41.7,90.9
2,espresso,2026-05-25 13:54:43,30.4,93.6
2,americano,2026-05-25 15:38:45,40.4,91.7
2,lungo,2026-05-26 07:24:26,41.7,92.0
2,espresso,2026-05-26 09:08:59,29.5,91.6
2,americano,2026-05-26 09:12:48,41.8,88.9
2,americano,2026-05-26 09:18:37,41.0,91.3
2,espresso,2026-05-26 10:00:31,27.5,91.4
2,espresso,2026-05-26 12:14:46,24.0,91.3
2,espresso,2026-05-26 12:56:21,28.2,93.7
2,espresso,2026-05-26 13:21:17,27.0,93.7
2,lungo,2026-05-26 13:33:19,38.6,90.3
2,espresso,2026-05-26 14:03:56,26.0,93.2
2,espresso,2026-05-26 15:19:16,24.8,91.0
2,cappuccino,2026-05-26 15:33:30,47.7,88.7
2,espresso,2026-05-27 08:37:59,30.1,91.9
2,espresso,2026-05-27 09:14:16,25.4,90.3
2,espresso,2026-05-27 09:28:59,30.9,93.1
2,lungo,2026-05-27 09:48:27,45.0,90.0
2,latte,2026-05-27 09:57:31,46.0,87.4
2,espresso,2026-05-27 09:57:44,31.5,93.6
2,cappuccino,2026-05-27 10:01:17,52.3,88.8
2,latte,2026-05-27 10:53:21,60.6,89.9
2,cappuccino,2026-05-27 11:10:06,51.4,87.9
2,espresso,2026-05-27 11:50:34,31.4,91.8
2,hot_water,2026-05-27 12:04:55,10.7,96.2
2,latte,2026-05-27 13:33:35,61.8,86.1
2,lungo,2026-05-27 13:39:36,36.7,89.9
2,espresso,2026-05-27 13:46:37,26.5,93.9
2,espresso,2026-05-27 14:10:30,27.6,91.9
2,latte,2026-05-27 14:17:16,61.9,86.7
2,cappuccino,2026-05-27 15:02:55,49.9,90.8
2,lungo,2026-05-28 07:43:46,44.1,92.9
2,lungo,2026-05-28 08:08:24,35.8,90.5
2,espresso,2026-05-28 08:25:27,29.7,93.4
2,hot_water,2026-05-28 08:30:34,13.1,94.1
2,espresso,2026-05-28 08:38:52,26.8,91.2
2,espresso,2026-05-28 09:29:56,27.6,93.0
2,espresso,2026-05-28 09:57:21,26.9,92.5
2,espresso,2026-05-28 10:06:48,26.3,92.4
2,espresso,2026-05-28 10:57:28,29.2,90.5
2,espresso,2026-05-28 11:28:40,25.7,91.7
2,lungo,2026-05-28 12:50:25,44.4,90.2
2,latte,2026-05-28 13:37:28,47.6,85.0
2,latte,2026-05-28 13:54:13,59.4,88.3
2,latte,2026-05-28 14:44:52,50.6,86.2
2,latte,2026-05-28 14:50:34,60.3,88.7
2,americano,2026-05-28 14:52:20,31.6,89.7
2,lungo,2026-05-28 16:54:51,40.1,90.0
2,lungo,2026-05-28 16:56:19,36.6,89.3
2,espresso,2026-05-29 08:08:58,27.4,90.6
2,latte,2026-05-29 09:06:16,46.8,89.6
2,lungo,2026-05-29 09:29:58,35.4,89.2
2,espresso,2026-05-29 10:30:40,31.4,92.2
2,latte,2026-05-29 10:34:54,52.8,88.1
2,hot_water,2026-05-29 10:35:31,9.9,96.2
2,espresso,2026-05-29 11:30:41,29.0,90.7
2,lungo,2026-05-29 11:53:05,35.7,91.4
2,espresso,2026-05-29 12:23:38,28.3,90.9
2,espresso,2026-05-29 12:37:12,25.2,93.4
2,latte,2026-05-29 12:53:31,59.8,86.8
2,cappuccino,2026-05-29 12:54:41,47.4,88.7
2,espresso,2026-05-29 13:17:56,28.5,92.2
2,cappuccino,2026-05-29 13:29:08,41.5,86.1
2,cappuccino,2026-05-29 13:34:02,41.0,87.0
2,lungo,2026-05-29 13:40:04,38.3,92.9
2,americano,2026-05-29 14:10:45,36.8,91.9
2,latte,2026-05-29 14:28:51,58.0,85.7
2,hot_water,2026-05-29 14:47:01,12.8,95.6
2,cappuccino,2026-05-29 15:41:56,40.6,87.7
2,espresso,2026-05-29 17:34:17,27.1,90.5
2,espresso,2026-05-30 14:21:04,28.8,92.1
2,lungo,2026-05-31 07:23:03,35.3,89.5
